109, 8, 0, 940
110, 8, 0, 2497
111, 4, 0, 1397
112, 7, 0, 1729
113, 7, 0, 1735
114, 2, 0, 1285
115, 7, 0, 900
116, 7, 0, 1058
117, 3, 0, 1619
118, 8, 0, 1252
119, 4, 0, 2261
120, 16, 0, 2595
121, 7, 0, 2617
122, 15, 0, 1002
123, 4, 0, 2544
124, 42, 0, 1560
125, 1, 0, 2884
126, 5, 0, 317
127, 2, 0, 1765
128, 3, 0, 1151
129, 4, 0, 1641
130, 3, 0, 1877
131, 8, 0, 2414
132, 13, 0, 1673
133, 2, 0, 1766
134, 8, 0, 1885
135, 11, 0, 456
136, 8, 0, 1915
137, 2, 0, 24
138, 4, 0, 2491
139, 19, 0, 1169
140, 3, 0, 2423
141, 5, 0, 432
142, 3, 0, 2512
143, 15, 0, 2318
144, 9, 0, 1509
145, 7, 0, 1180
146, 3, 0, 1377
147, 2, 0, 620
148, 9, 0, 2978
149, 9, 0, 1157
150, 10, 0, 2965
151, 4, 0, 2847
152, 2, 0, 1367
153, 30, 0, 2821
154, 4, 0, 2564
155, 8, 0, 375
156, 5, 0, 2614
157, 23, 0, 149
158, 8, 0, 1140
159, 20, 0, 2742
160, 8, 0, 516
161, 8, 0, 1603
162, 19, 0, 239
163, 1, 0, 121
164, 8, 0, 1123
165, 8, 0, 2616
166, 8, 0, 674
167, 8, 0, 2349
168, 6, 0, 2988
169, 9, 0, 917
170, 1, 0, 913
171, 11, 0, 528
172, 15, 0, 2983
173, 1, 0, 1342
174, 1, 0, 1219
175, 8, 0, 394
176, 11, 0, 2190
177, 13, 0, 865
178, 4, 0, 367
179, 6, 0, 2764
180, 3, 0, 1531
181, 11, 0, 2933
182, 8, 0, 1289
183, 1, 0, 2605
184, 10, 0, 24
185, 10, 0, 545
186, 6, 0, 1410
187, 5, 0, 1943
188, 1, 0, 1821
189, 3, 0, 1941
190, 1, 0, 2541
191, 3, 0, 1149
192, 8, 0, 1496
193, 12, 0, 390
194, 4, 0, 1162
195, 6, 0, 1035
196, 11, 0, 2345
197, 8, 0, 295
198, 9, 0, 2254
199, 3, 0, 1873
200, 8, 0, 1014
201, 2, 0, 24
202, 24, 0, 2158
203, 8, 0, 1992
204, 4, 0, 2250
205, 17, 0, 1159
206, 1, 0, 1745
207, 25, 0, 400
208, 14, 0, 1319
209, 11, 0, 1542
210, 8, 0, 2924
211, 7, 0, 1487
212, 9, 0, 2103
213, 10, 0, 2158
214, 2, 0, 1373
215, 3, 0, 1403
216, 9, 0, 2002
217, 10, 0, 2429
218, 8, 0, 749
219, 2, 0, 1511
220, 8, 0, 79
221, 1, 0, 2556
222, 5, 0, 1292
223, 4, 0, 2744
224, 8, 0, 1654
225, 9, 0, 20
226, 28, 0, 1577
227, 1, 0, 2917
228, 18, 0, 2531
229, 8, 0, 2803
230, 6, 0, 530
231, 6, 0, 1105
232, 9, 0, 2008
233, 1, 0, 1331
234, 11, 0, 71
235, 16, 0, 1615
236, 8, 0, 373
237, 1, 0, 1507
238, 18, 0, 296
239, 4, 0, 1053
240, 2, 0, 1976
241, 5, 0, 2974
242, 15, 0, 2960
243, 1, 0, 2751
244, 8, 0, 199
245, 13, 0, 1123
246, 14, 0, 1890
247, 14, 0, 2677
248, 17, 0, 189
249, 2, 0, 2686
250, 3, 0, 2744
251, 1, 0, 770
252, 14, 0, 336
253, 22, 0, 1728
254, 18, 0, 1999
255, 24, 0, 450
256, 17, 0, 2073
257, 9, 0, 1951
258, 2, 0, 2864
259, 8, 0, 343
260, 2, 0, 1686
261, 9, 0, 1792
262, 4, 0, 1363
263, 13, 0, 2151
264, 5, 0, 1984
265, 5, 0, 1783
266, 9, 0, 2851
267, 3, 0, 133
268, 1, 0, 893
269, 10, 0, 2297
270, 5, 0, 2215
271, 3, 0, 1456
272, 8, 0, 2329
273, 2, 0, 145
274, 3, 0, 489
275, 5, 0, 2199
276, 22, 0, 872
277, 8, 0, 2415
278, 4, 0, 2362
279, 2, 0, 2131
280, 1, 0, 37
281, 5, 0, 1117
282, 13, 0, 1495
283, 10, 0, 2672
284, 11, 0, 2633
285, 13, 0, 2525
286, 4, 0, 1922
287, 11, 0, 2198
288, 8, 0, 2597
289, 7, 0, 1151
290, 8, 0, 1344
291, 8, 0, 1561
292, 8, 0, 625
293, 7, 0, 1686
294, 4, 0, 1189
295, 5, 0, 779
296, 4, 0, 752
297, 17, 0, 1904
298, 10, 0, 1981
299, 3, 0, 437
300, 12, 0, 2903
301, 3, 0, 586
302, 12, 0, 515
303, 32, 0, 458
304, 9, 0, 1094
305, 21, 0, 614
306, 7, 0, 989
307, 5, 0, 41
308, 2, 0, 2274
309, 5, 0, 1154
310, 15, 0, 2070
311, 34, 0, 23
312, 14, 0, 1073
313, 2, 0, 1589
314, 4, 0, 588
315, 5, 0, 1699
316, 5, 0, 538
317, 6, 0, 1690
318, 8, 0, 2312
319, 3, 0, 1267
320, 4, 0, 857
321, 3, 0, 1644
322, 1, 0, 449
323, 11, 0, 2283
324, 13, 0, 2896
325, 6, 0, 786
326, 8, 0, 1672
327, 4, 0, 2077
328, 5, 0, 2292
329, 3, 0, 736
330, 11, 0, 1995
331, 3, 0, 571
332, 5, 0, 427
333, 3, 0, 1690
334, 19, 0, 2568
335, 4, 0, 1535
336, 1, 0, 1110
337, 6, 0, 1561
338, 9, 0, 1396
339, 47, 0, 1517
340, 11, 0, 1193
341, 7, 0, 1023
342, 13, 0, 1845
343, 6, 0, 108
344, 3, 0, 1464
345, 15, 0, 957
346, 5, 0, 1913
347, 11, 0, 1081
348, 8, 0, 107
349, 2, 0, 99
350, 8, 0, 819
351, 1, 0, 706
352, 11, 0, 2287
353, 8, 0, 906
354, 11, 0, 642
355, 9, 0, 2642
356, 8, 0, 1043
357, 1, 0, 596
358, 8, 0, 2495
359, 2, 0, 1298
360, 6, 0, 2108
361, 33, 0, 248
362, 15, 0, 2706
363, 10, 0, 1528
364, 8, 0, 248
365, 2, 0, 1546
366, 1, 0, 561
367, 2, 0, 939
368, 2, 0, 192
369, 1, 0, 1515
370, 2, 0, 836
371, 10, 0, 758
372, 8, 0, 1371
373, 20, 0, 512
374, 2, 0, 2092
375, 4, 0, 1175
376, 1, 0, 1063
377, 17, 0, 497
378, 7, 0, 747
379, 6, 0, 2004
380, 8, 0, 239
381, 2, 0, 2544
382, 17, 0, 527
383, 12, 0, 2378
384, 15, 0, 926
385, 7, 0, 74
386, 11, 0, 77
387, 8, 0, 1789
388, 10, 0, 420
389, 8, 0, 1334
390, 9, 0, 1390
391, 10, 0, 1026
392, 1, 0, 1584
393, 4, 0, 2875
394, 23, 0, 2157
395, 5, 0, 343
396, 8, 0, 1738
397, 8, 0, 618
398, 13, 0, 1156
399, 2, 0, 428
400, 3, 0, 2631
401, 25, 0, 2232
402, 5, 0, 2773
403, 22, 0, 771
404, 15, 0, 1178
405, 5, 0, 1504
406, 9, 0, 1251
407, 20, 0, 1047
408, 7, 0, 1774
409, 12, 0, 181
410, 3, 0, 1200
411, 8, 0, 2889
412, 13, 0, 1270
413, 3, 0, 417
414, 12, 0, 380
415, 3, 0, 2753
416, 3, 0, 2708
417, 4, 0, 1283
418, 10, 0, 1173
419, 1, 0, 2367
420, 2, 0, 815
421, 6, 0, 327
422, 9, 0, 1587
423, 8, 0, 610
424, 6, 0, 2221
425, 15, 0, 438
426, 2, 0, 1500
427, 1, 0, 1015
428, 5, 0, 2372
429, 12, 0, 1252
430, 8, 0, 746
431, 29, 0, 411
432, 5, 0, 1574
433, 4, 0, 573
434, 6, 0, 214
435, 1, 0, 1675
436, 8, 0, 2541
437, 13, 0, 1034
438, 1, 0, 946
439, 8, 0, 2862
440, 21, 0, 2850
441, 4, 0, 2143
442, 6, 0, 2470
443, 5, 0, 2446
444, 4, 0, 1651
445, 6, 0, 2193
446, 11, 0, 2951
447, 6, 0, 2096
448, 2, 0, 2123
449, 5, 0, 733
450, 23, 0, 1784
451, 2, 0, 2399
452, 1, 0, 2712
453, 13, 0, 267
454, 6, 0, 1778
455, 4, 0, 1934
456, 18, 0, 2545
457, 2, 0, 2635
458, 8, 0, 2522
459, 12, 0, 2205
460, 1, 0, 919
461, 3, 0, 658
462, 6, 0, 479
463, 1, 0, 1297
464, 2, 0, 289
465, 7, 0, 1587
466, 6, 0, 837
467, 19, 0, 2580
468, 8, 0, 282
469, 8, 0, 1129
470, 1, 0, 2102
471, 28, 0, 269
472, 24, 0, 1222
473, 7, 0, 2787
474, 7, 0, 731
475, 6, 0, 1491
476, 6, 0, 2251
477, 4, 0, 2660
478, 9, 0, 1314
479, 23, 0, 2393
480, 1, 0, 1419
481, 4, 0, 2799
482, 16, 0, 2257
483, 27, 0, 1254
484, 8, 0, 1901
485, 2, 0, 1356
486, 10, 0, 1070
487, 29, 0, 295
488, 6, 0, 463
489, 2, 0, 1570
490, 2, 0, 1985
491, 2, 0, 497
492, 8, 0, 2833
493, 5, 0, 1047
494, 8, 0, 1638
495, 13, 0, 452
496, 12, 0, 2887
497, 10, 0, 1772
498, 7, 0, 1674
499, 8, 0, 160
500, 8, 0, 184
501, 16, 0, 2392
502, 8, 0, 1025
503, 25, 0, 72
504, 8, 0, 325
505, 8, 0, 2569
506, 2, 0, 656
507, 11, 0, 928
508, 8, 0, 2858
509, 8, 0, 1666
510, 8, 0, 857
511, 5, 0, 2796
512, 5, 0, 1101
513, 2, 0, 2409
514, 4, 0, 46
515, 1, 0, 1644
516, 24, 0, 1263
517, 4, 0, 2906
518, 8, 0, 2624
519, 29, 0, 2818
520, 26, 0, 182
521, 7, 0, 1136
522, 1, 0, 46
523, 3, 0, 2138
524, 11, 0, 1621
525, 1, 0, 173
526, 20, 0, 722
527, 5, 0, 711
528, 1, 0, 1056
529, 3, 0, 1007
530, 8, 0, 2482
531, 8, 0, 2797
532, 4, 0, 678
533, 8, 0, 2411
534, 2, 0, 370
535, 10, 0, 1090
536, 2, 0, 2077
537, 1, 0, 2601
538, 7, 0, 66
539, 1, 0, 2036
540, 3, 0, 1970
541, 8, 0, 1421
542, 5, 0, 600
543, 22, 0, 2620
544, 7, 0, 2442
545, 5, 0, 1455
546, 8, 0, 968
547, 8, 0, 1813
548, 1, 0, 2065
549, 4, 0, 468
550, 3, 0, 1411
551, 11, 0, 1804
552, 11, 0, 2499
553, 7, 0, 1337
554, 6, 0, 973
555, 6, 0, 1330
556, 1, 0, 2042
557, 4, 0, 195
558, 2, 0, 1061
559, 2, 0, 661
560, 3, 0, 340
561, 8, 0, 521
562, 1, 0, 350
563, 2, 0, 2201
564, 15, 0, 2203
565, 27, 0, 1734
566, 15, 0, 1006
567, 2, 0, 1109
568, 4, 0, 994
569, 7, 0, 595
570, 4, 0, 2512
571, 3, 0, 680
572, 8, 0, 2978
573, 2, 0, 784
574, 1, 0, 1538
575, 16, 0, 1876
576, 8, 0, 2113
577, 4, 0, 1341
578, 1, 0, 68
579, 16, 0, 351
580, 10, 0, 2304
581, 4, 0, 2029
582, 2, 0, 24
583, 3, 0, 2785
584, 27, 0, 62
585, 9, 0, 1881
586, 7, 0, 1739
587, 18, 0, 2097
588, 8, 0, 2053
589, 5, 0, 2261
590, 6, 0, 807
591, 9, 0, 75
592, 2, 0, 593
593, 8, 0, 819
594, 10, 0, 341
595, 3, 0, 744
596, 3, 0, 1157
597, 8, 0, 240
598, 6, 0, 2609
599, 14, 0, 2577
600, 2, 0, 443
601, 16, 0, 736
602, 2, 0, 2115
603, 8, 0, 769
604, 8, 0, 151
605, 10, 0, 1561
606, 3, 0, 1478
607, 1, 0, 446
608, 11, 0, 742
609, 4, 0, 1873
610, 7, 0, 2086
611, 2, 0, 1792
612, 1, 0, 2926
613, 12, 0, 981
614, 34, 0, 2619
615, 15, 0, 1971
616, 2, 0, 2608
617, 10, 0, 268
618, 3, 0, 773
619, 4, 0, 2018
620, 9, 0, 1383
621, 15, 0, 695
622, 8, 0, 2401
623, 4, 0, 906
624, 22, 0, 1542
625, 4, 0, 2466
626, 8, 0, 2063
627, 6, 0, 2582
628, 11, 0, 2786
629, 1, 0, 2290
630, 8, 0, 2625
631, 3, 0, 2796
632, 2, 0, 2846
633, 12, 0, 594
634, 8, 0, 1083
635, 4, 0, 1329
636, 9, 0, 2545
637, 37, 0, 835
638, 10, 0, 2091
639, 2, 0, 2730
640, 3, 0, 532
641, 9, 0, 217
642, 8, 0, 998
643, 4, 0, 1706
644, 16, 0, 2174
645, 24, 0, 1952
646, 2, 0, 1274
647, 28, 0, 250
648, 8, 0, 902
649, 1, 0, 2972
650, 2, 0, 1658
651, 22, 0, 867
652, 5, 0, 2632
653, 8, 0, 822
654, 12, 0, 394
655, 17, 0, 2014
656, 4, 0, 84
657, 21, 0, 1917
658, 2, 0, 2029
659, 8, 0, 1047
660, 2, 0, 2828
661, 8, 0, 2258
662, 24, 0, 1026
663, 17, 0, 1007
664, 10, 0, 921
665, 7, 0, 970
666, 2, 0, 2673
667, 28, 0, 1092
668, 1, 0, 2946
669, 11, 0, 2331
670, 3, 0, 2354
671, 5, 0, 329
672, 8, 0, 1843
673, 8, 0, 1774
674, 8, 0, 1725
675, 8, 0, 1688
676, 15, 0, 1960
677, 8, 0, 1727
678, 8, 0, 250
679, 9, 0, 768
680, 8, 0, 1347
681, 2, 0, 551
682, 15, 0, 1186
683, 3, 0, 2966
684, 2, 0, 1628
685, 27, 0, 1836
686, 1, 0, 2452
687, 20, 0, 947
688, 8, 0, 1483
689, 5, 0, 362
690, 1, 0, 2467
691, 2, 0, 1936
692, 5, 0, 2242
693, 6, 0, 1605
694, 6, 0, 2777
695, 6, 0, 1731
696, 8, 0, 2213
697, 5, 0, 2026
698, 8, 0, 1788
699, 18, 0, 2428
700, 2, 0, 968
701, 8, 0, 2731
702, 6, 0, 2677
703, 62, 0, 1698
704, 1, 0, 336
705, 4, 0, 1376
706, 3, 0, 2133
707, 11, 0, 437
708, 18, 0, 729
709, 7, 0, 348
710, 11, 0, 2582
711, 15, 0, 69
712, 16, 0, 2225
713, 1, 0, 586
714, 8, 0, 53
715, 4, 0, 1658
716, 8, 0, 2549
717, 8, 0, 103
718, 8, 0, 930
719, 7, 0, 287
720, 3, 0, 1263
721, 1, 0, 2201
722, 3, 0, 1244
723, 11, 0, 2736
724, 1, 0, 1787
725, 4, 0, 316
726, 2, 0, 245
727, 4, 0, 2038
728, 3, 0, 2228
729, 8, 0, 2211
730, 37, 0, 1053
731, 3, 0, 1475
732, 11, 0, 477
733, 1, 0, 1322
734, 2, 0, 639
735, 5, 0, 2107
736, 11, 0, 667
737, 5, 0, 1640
738, 6, 0, 345
739, 4, 0, 1349
740, 8, 0, 2127
741, 1, 0, 559
742, 6, 0, 626
743, 1, 0, 898
744, 5, 0, 2145
745, 8, 0, 2940
746, 6, 0, 998
747, 9, 0, 508
748, 1, 0, 2966
749, 8, 0, 2048
750, 5, 0, 1909
751, 26, 0, 2146
752, 8, 0, 1851
753, 1, 0, 2148
754, 4, 0, 94
755, 15, 0, 1624
756, 3, 0, 1952
757, 10, 0, 1483
758, 4, 0, 1723
759, 8, 0, 2090
760, 9, 0, 935
761, 4, 0, 39
762, 7, 0, 2123
763, 14, 0, 976
764, 3, 0, 1137
765, 2, 0, 306
766, 10, 0, 337
767, 3, 0, 1157
768, 7, 0, 742
769, 8, 0, 2272
770, 8, 0, 1376
771, 11, 0, 2898
772, 1, 0, 1096
773, 15, 0, 85
774, 2, 0, 1728
775, 5, 0, 1081
776, 8, 0, 1167
777, 3, 0, 2880
778, 12, 0, 1343
779, 17, 0, 1188
780, 1, 0, 879
781, 3, 0, 2609
782, 4, 0, 401
783, 8, 0, 745
784, 8, 0, 395
785, 13, 0, 1472
786, 7, 0, 1534
787, 18, 0, 2757
788, 5, 0, 1324
789, 8, 0, 1540
790, 4, 0, 2002
791, 8, 0, 1545
792, 13, 0, 2051
793, 7, 0, 1463
794, 3, 0, 2275
795, 10, 0, 805
796, 3, 0, 737
797, 1, 0, 2562
798, 3, 0, 2745
799, 1, 0, 872
800, 1, 0, 1630
801, 1, 0, 823
802, 3, 0, 2515
803, 12, 0, 899
804, 10, 0, 1360
805, 3, 0, 2616
806, 1, 0, 670
807, 9, 0, 2314
808, 2, 0, 1584
809, 3, 0, 2475
810, 7, 0, 1600
811, 7, 0, 2419
812, 8, 0, 2706
813, 15, 0, 313
814, 10, 0, 70
815, 4, 0, 879
816, 4, 0, 2012
817, 1, 0, 1382
818, 2, 0, 2957
819, 8, 0, 463
820, 8, 0, 1150
821, 7, 0, 578
822, 3, 0, 353
823, 20, 0, 2458
824, 10, 0, 2513
825, 6, 0, 454
826, 17, 0, 2394
827, 1, 0, 2461
828, 26, 0, 1143
829, 11, 0, 1462
830, 20, 0, 1845
831, 8, 0, 2802
832, 2, 0, 1923
833, 17, 0, 2564
834, 13, 0, 1652
835, 2, 0, 840
836, 3, 0, 2515
837, 9, 0, 2346
838, 1, 0, 2162
839, 2, 0, 1318
840, 1, 0, 958
841, 9, 0, 2724
842, 3, 0, 1816
843, 20, 0, 2131
844, 6, 0, 741
845, 9, 0, 2856
846, 7, 0, 1068
847, 3, 0, 2142
848, 4, 0, 1582
849, 12, 0, 148
850, 27, 0, 21
851, 3, 0, 2346
852, 9, 0, 740
853, 12, 0, 521
854, 6, 0, 2882
855, 1, 0, 1342
856, 7, 0, 1005
857, 14, 0, 285
858, 3, 0, 816
859, 9, 0, 616
860, 2, 0, 1304
861, 3, 0, 1543
862, 14, 0, 2262
863, 16, 0, 1008
864, 4, 0, 1257
865, 4, 0, 1137
866, 7, 0, 2328
867, 24, 0, 1056
868, 8, 0, 1347
869, 11, 0, 2150
870, 12, 0, 2496
871, 4, 0, 1479
872, 2, 0, 2204
873, 2, 0, 1160
874, 12, 0, 1012
875, 20, 0, 1887
876, 4, 0, 395
877, 4, 0, 1413
878, 13, 0, 2234
879, 1, 0, 2267
880, 21, 0, 108
881, 8, 0, 2149
882, 9, 0, 1340
883, 4, 0, 1780
884, 16, 0, 2848
885, 6, 0, 1088
886, 6, 0, 399
887, 17, 0, 2918
888, 9, 0, 2099
889, 7, 0, 848
890, 12, 0, 1807
891, 8, 0, 420
892, 5, 0, 1243
893, 8, 0, 1808
894, 1, 0, 778
895, 12, 0, 2245
896, 5, 0, 1341
897, 12, 0, 2885
898, 19, 0, 2258
899, 9, 0, 1605
900, 8, 0, 2534
901, 3, 0, 2955
902, 4, 0, 740
903, 6, 0, 2441
904, 8, 0, 1660
905, 4, 0, 1539
906, 16, 0, 2947
907, 6, 0, 2274
908, 5, 0, 2267
909, 7, 0, 373
910, 44, 0, 2589
911, 8, 0, 2423
912, 3, 0, 1913
913, 5, 0, 449
914, 31, 0, 1983
915, 10, 0, 750
916, 3, 0, 1755
917, 8, 0, 684
918, 10, 0, 255
919, 5, 0, 1692
920, 8, 0, 1189
921, 8, 0, 2388
922, 8, 0, 1394
923, 23, 0, 2431
924, 7, 0, 2191
925, 10, 0, 1885
926, 8, 0, 2922
927, 8, 0, 949
928, 1, 0, 2805
929, 8, 0, 735
930, 1, 0, 2061
931, 1, 0, 733
932, 6, 0, 2615
933, 11, 0, 1398
934, 1, 0, 1529
935, 1, 0, 318
936, 16, 0, 2751
937, 8, 0, 960
938, 4, 0, 2248
939, 10, 0, 222
940, 13, 0, 925
941, 8, 0, 706
942, 14, 0, 410
943, 2, 0, 2035
944, 2, 0, 1390
945, 6, 0, 1164
946, 3, 0, 1922
947, 5, 0, 2774
948, 3, 0, 2953
949, 6, 0, 2553
950, 20, 0, 2505
951, 33, 0, 2586
952, 2, 0, 1741
953, 8, 0, 1072
954, 8, 0, 2287
955, 5, 0, 1954
956, 5, 0, 1100
957, 5, 0, 358
958, 8, 0, 2978
959, 4, 0, 919
960, 8, 0, 473
961, 7, 0, 2160
962, 3, 0, 2172
963, 8, 0, 2403
964, 10, 0, 2144
965, 6, 0, 1312
966, 9, 0, 684
967, 16, 0, 1100
968, 32, 0, 268
969, 8, 0, 1586
970, 6, 0, 255
971, 2, 0, 32
972, 34, 0, 559
973, 8, 0, 2783
974, 5, 0, 1700
975, 8, 0, 1996
976, 12, 0, 2976
977, 21, 0, 1432
978, 4, 0, 275
979, 8, 0, 2518
980, 8, 0, 255
981, 5, 0, 410
982, 2, 0, 1603
983, 10, 0, 1644
984, 18, 0, 1901
985, 7, 0, 476
986, 2, 0, 757
987, 8, 0, 2817
988, 13, 0, 256
989, 4, 0, 2191
990, 2, 0, 1121
991, 16, 0, 2174
992, 1, 0, 112
993, 8, 0, 1606
994, 7, 0, 1125
995, 10, 0, 1617
996, 34, 0, 431
997, 2, 0, 2991
998, 2, 0, 2047
999, 4, 0, 2400
1000, 7, 0, 1828
1001, 8, 0, 432
1002, 13, 0, 1169
1003, 5, 0, 570
1004, 10, 0, 2331
1005, 48, 0, 675
1006, 4, 0, 1818
1007, 3, 0, 2091
1008, 8, 0, 2857
1009, 26, 0, 1649
1010, 12, 0, 2808
1011, 4, 0, 549
1012, 1, 0, 92
1013, 7, 0, 1759
1014, 5, 0, 973
1015, 12, 0, 934
1016, 11, 0, 2655
1017, 15, 0, 1064
1018, 24, 0, 398
1019, 1, 0, 2313
1020, 2, 0, 1243
1021, 5, 0, 482
1022, 31, 0, 229
1023, 22, 0, 2089
1024, 8, 0, 2008
1025, 1, 0, 61
1026, 1, 0, 1591
1027, 23, 0, 1704
1028, 6, 0, 2802
1029, 3, 0, 1017
1030, 16, 0, 1823
1031, 14, 0, 1952
1032, 4, 0, 794
1033, 26, 0, 2714
1034, 33, 0, 554
1035, 2, 0, 1878
1036, 5, 0, 1678
1037, 34, 0, 2462
1038, 4, 0, 2177
1039, 6, 0, 2236
1040, 8, 0, 1736
1041, 1, 0, 783
1042, 26, 0, 585
1043, 7, 0, 2205
1044, 4, 0, 2712
1045, 1, 0, 2676
1046, 9, 0, 2464
1047, 19, 0, 2004
1048, 2, 0, 1457
1049, 3, 0, 2271
1050, 5, 0, 1465
1051, 8, 0, 1340
1052, 22, 0, 1657
1053, 8, 0, 2783
1054, 14, 0, 496
1055, 1, 0, 694
1056, 3, 0, 1855
1057, 1, 0, 2169
1058, 8, 0, 413
1059, 11, 0, 639
1060, 5, 0, 611
1061, 7, 0, 2437
1062, 13, 0, 878
1063, 7, 0, 2992
1064, 8, 0, 194
1065, 6, 0, 190
1066, 36, 0, 1980
1067, 1, 0, 600
1068, 41, 0, 1406
1069, 8, 0, 375
1070, 8, 0, 2023
1071, 8, 0, 1255
1072, 8, 0, 2223
1073, 8, 0, 838
1074, 23, 0, 2788
1075, 3, 0, 325
1076, 8, 0, 2366
1077, 6, 0, 1033
1078, 1, 0, 2867
1079, 4, 0, 1280
1080, 3, 0, 1527
1081, 21, 0, 1164
1082, 14, 0, 2059
1083, 8, 0, 1771
1084, 8, 0, 854
1085, 10, 0, 563
1086, 1, 0, 1859
1087, 9, 0, 2827
1088, 25, 0, 1495
1089, 4, 0, 2989
1090, 7, 0, 770
1091, 1, 0, 772
1092, 1, 0, 1886
1093, 18, 0, 330
1094, 4, 0, 1053
1095, 22, 0, 528
1096, 9, 0, 2513
1097, 8, 0, 1317
1098, 8, 0, 2138
1099, 14, 0, 1451
1100, 16, 0, 737
1101, 6, 0, 1276
1102, 1, 0, 2761
1103, 7, 0, 1766
1104, 32, 0, 1855
1105, 10, 0, 584
1106, 3, 0, 1650
1107, 13, 0, 1773
1108, 23, 0, 970
1109, 3, 0, 447
1110, 6, 0, 2603
1111, 6, 0, 1506
1112, 8, 0, 1052
1113, 11, 0, 2425
1114, 14, 0, 387
1115, 19, 0, 2469
1116, 17, 0, 2568
1117, 6, 0, 1128
1118, 2, 0, 2943
1119, 5, 0, 61
1120, 1, 0, 2629
1121, 5, 0, 449
1122, 5, 0, 1446
1123, 9, 0, 2721
1124, 2, 0, 694
1125, 2, 0, 2305
1126, 2, 0, 522
1127, 8, 0, 2170
1128, 1, 0, 2844
1129, 2, 0, 2434
1130, 3, 0, 648
1131, 4, 0, 793
1132, 8, 0, 1695
1133, 1, 0, 2490
1134, 1, 0, 2186
1135, 12, 0, 414
1136, 8, 0, 967
1137, 4, 0, 2710
1138, 5, 0, 619
1139, 18, 0, 2462
1140, 5, 0, 326
1141, 2, 0, 74
1142, 7, 0, 891
1143, 8, 0, 546
1144, 10, 0, 2203
1145, 3, 0, 2042
1146, 20, 0, 2677
1147, 16, 0, 865
1148, 13, 0, 903
1149, 8, 0, 1220
1150, 7, 0, 635
1151, 8, 0, 2310
1152, 6, 0, 1601
1153, 50, 0, 187
1154, 3, 0, 1533
1155, 8, 0, 494
1156, 12, 0, 130
1157, 11, 0, 1419
1158, 1, 0, 1355
1159, 4, 0, 2777
1160, 20, 0, 1777
1161, 11, 0, 2571
1162, 6, 0, 926
1163, 16, 0, 2218
1164, 1, 0, 487
1165, 3, 0, 802
1166, 8, 0, 1158
1167, 17, 0, 839
1168, 2, 0, 268
1169, 9, 0, 2198
1170, 5, 0, 2128
1171, 11, 0, 451
1172, 2, 0, 2762
1173, 1, 0, 90
1174, 7, 0, 472
1175, 1, 0, 1933
1176, 8, 0, 2353
1177, 19, 0, 2289
1178, 8, 0, 2947
1179, 7, 0, 2381
1180, 2, 0, 1960
1181, 7, 0, 593
1182, 9, 0, 2639
1183, 1, 0, 2615
1184, 6, 0, 525
